2017-04-04,1,139227.0
2017-04-04,2,130288.0
2017-04-04,3,121626.0
2017-04-04,4,113239.0
2017-04-04,5,105129.0
2017-04-04,6,97295.0
2017-04-04,7,89737.0
2017-04-04,8,82456.0
2017-04-04,9,75450.0
2017-04-04,10,68721.0
2017-04-04,11,62268.0
2017-04-04,12,56091.0
2017-04-04,13,50191.0
2017-04-04,14,44567.0
2017-04-04,15,39219.0
2017-04-04,16,34147.0
2017-04-04,17,29351.0
2017-04-04,18,24832.0
2017-04-04,19,20589.0
2017-04-04,20,16622.0
2017-04-04,21,12932.0
2017-04-04,22,9517.0
2017-04-04,23,6379.0
2017-04-04,24,3517.0
2017-04-04,25,931.0
2017-04-04,26,-1378.0
2017-04-04,27,-3412.0
2017-04-04,28,-5169.0
2017-04-04,29,-6649.0
2017-04-04,30,-7854.0
2017-04-04,31,-8782.0
2017-04-04,32,-9435.0
2017-04-04,33,-9810.0
2017-04-04,34,-9910.0
2017-04-04,35,-9734.0
2017-04-04,36,-9281.0
2017-04-04,37,-8552.0
2017-04-04,38,-7547.0
2017-04-04,39,-6265.0
2017-04-04,40,-4708.0
2017-04-04,41,-2874.0
2017-04-04,42,-764.0
2017-04-04,43,1623.0
2017-04-04,44,4285.0
2017-04-04,45,7224.0
2017-04-04,46,10439.0
2017-04-04,47,13930.0
2017-04-04,48,17698.0
2017-04-04,49,21742.0
2017-04-04,50,26062.0
2017-04-04,51,30658.0
2017-04-04,52,35530.0
2017-04-04,53,40679.0
2017-04-04,54,46104.0
2017-04-04,55,51805.0
2017-04-04,56,57782.0
2017-04-04,57,64035.0
2017-04-04,58,70565.0
2017-04-04,59,77371.0
2017-04-04,60,39937.0
2017-04-04,61,39972.0
2017-04-04,62,39969.0
2017-04-04,63,39929.0
2017-04-04,64,39855.0
2017-04-04,65,39748.0
2017-04-04,66,39609.0
2017-04-04,67,39442.0
2017-04-04,68,39246.0
2017-04-04,69,39024.0
2017-04-04,70,38777.0
2017-04-04,71,38506.0
2017-04-04,72,38213.0
2017-04-04,73,37899.0
2017-04-04,74,37566.0
2017-04-04,75,37214.0
2017-04-04,76,36845.0
2017-04-04,77,36461.0
2017-04-04,78,36061.0
2017-04-04,79,35648.0
2017-04-04,80,35222.0
2017-04-04,81,34785.0
2017-04-04,82,34337.0
2017-04-04,83,33879.0
2017-04-04,84,33413.0
2017-04-04,85,32939.0
2017-04-04,86,32458.0
2017-04-04,87,31971.0
2017-04-04,88,31478.0
2017-04-04,89,30981.0
2017-04-04,90,30480.0
2017-04-04,91,29977.0
2017-04-04,92,29470.0
2017-04-04,93,28963.0
2017-04-04,94,28454.0
2017-04-04,95,27944.0
2017-04-04,96,27435.0
2017-04-04,97,26926.0
2017-04-04,98,26419.0
2017-04-04,99,25913.0
2017-04-04,100,25410.0
2017-04-04,101,24909.0
2017-04-04,102,24411.0
2017-04-04,103,23917.0
2017-04-04,104,23427.0
2017-04-04,105,22941.0
2017-04-04,106,22460.0
2017-04-04,107,21984.0
2017-04-04,108,21514.0
