2017-04-06,1,13994.0
2017-04-06,2,13466.0
2017-04-06,3,12948.0
2017-04-06,4,12440.0
2017-04-06,5,11943.0
2017-04-06,6,11455.0
2017-04-06,7,10978.0
2017-04-06,8,10511.0
2017-04-06,9,10055.0
2017-04-06,10,9608.0
2017-04-06,11,9172.0
2017-04-06,12,8746.0
2017-04-06,13,8330.0
2017-04-06,14,7924.0
2017-04-06,15,7529.0
2017-04-06,16,7144.0
2017-04-06,17,6769.0
2017-04-06,18,6404.0
2017-04-06,19,6049.0
2017-04-06,20,5705.0
2017-04-06,21,5371.0
2017-04-06,22,5047.0
2017-04-06,23,4733.0
2017-04-06,24,4430.0
2017-04-06,25,4136.0
2017-04-06,26,3853.0
2017-04-06,27,3580.0
2017-04-06,28,3318.0
2017-04-06,29,3065.0
2017-04-06,30,2823.0
2017-04-06,31,2591.0
2017-04-06,32,2369.0
2017-04-06,33,2157.0
2017-04-06,34,1956.0
2017-04-06,35,1765.0
2017-04-06,36,1584.0
2017-04-06,37,1413.0
2017-04-06,38,1253.0
2017-04-06,39,1102.0
2017-04-06,40,962.0
2017-04-06,41,832.0
2017-04-06,42,712.0
2017-04-06,43,603.0
2017-04-06,44,504.0
2017-04-06,45,415.0
2017-04-06,46,336.0
2017-04-06,47,267.0
2017-04-06,48,209.0
2017-04-06,49,160.0
2017-04-06,50,122.0
2017-04-06,51,95.0
2017-04-06,52,77.0
2017-04-06,53,70.0
2017-04-06,54,72.0
2017-04-06,55,85.0
2017-04-06,56,109.0
2017-04-06,57,142.0
2017-04-06,58,186.0
2017-04-06,59,240.0
2017-04-06,60,304.0
2017-04-06,61,378.0
2017-04-06,62,463.0
2017-04-06,63,557.0
2017-04-06,64,662.0
2017-04-06,65,777.0
2017-04-06,66,903.0
2017-04-06,67,1038.0
2017-04-06,68,1184.0
2017-04-06,69,1340.0
2017-04-06,70,1506.0
2017-04-06,71,1683.0
2017-04-06,72,15266.0
2017-04-06,73,15822.0
2017-04-06,74,16374.0
2017-04-06,75,16923.0
2017-04-06,76,17467.0
2017-04-06,77,18007.0
2017-04-06,78,18542.0
2017-04-06,79,19071.0
2017-04-06,80,19594.0
2017-04-06,81,20112.0
2017-04-06,82,20622.0
2017-04-06,83,21126.0
2017-04-06,84,21623.0
2017-04-06,85,22113.0
2017-04-06,86,22594.0
2017-04-06,87,23068.0
2017-04-06,88,23534.0
2017-04-06,89,23992.0
2017-04-06,90,24441.0
2017-04-06,91,24881.0
2017-04-06,92,25312.0
2017-04-06,93,25735.0
2017-04-06,94,26148.0
2017-04-06,95,26552.0
2017-04-06,96,26946.0
2017-04-06,97,27331.0
2017-04-06,98,27706.0
2017-04-06,99,28072.0
2017-04-06,100,28428.0
2017-04-06,101,28774.0
2017-04-06,102,29110.0
2017-04-06,103,29436.0
2017-04-06,104,29752.0
2017-04-06,105,30058.0
2017-04-06,106,30354.0
2017-04-06,107,30641.0
2017-04-06,108,30917.0
2017-04-06,109,31183.0
2017-04-06,110,31439.0
2017-04-06,111,31685.0
2017-04-06,112,31921.0
2017-04-06,113,32148.0
2017-04-06,114,32364.0
2017-04-06,115,32571.0
2017-04-06,116,32768.0
2017-04-06,117,32955.0
2017-04-06,118,33133.0
2017-04-06,119,33301.0
2017-04-06,120,33459.0
2017-04-06,121,33608.0
2017-04-06,122,33748.0
2017-04-06,123,33879.0
2017-04-06,124,34000.0
2017-04-06,125,34112.0
2017-04-06,126,34216.0
2017-04-06,127,34310.0
2017-04-06,128,34396.0
2017-04-06,129,34473.0
2017-04-06,130,34542.0
2017-04-06,131,34602.0
2017-04-06,132,34654.0
2017-04-06,133,34698.0
2017-04-06,134,34734.0
2017-04-06,135,34762.0
2017-04-06,136,34782.0
2017-04-06,137,34794.0
2017-04-06,138,34799.0
2017-04-06,139,34796.0
2017-04-06,140,34786.0
2017-04-06,141,34769.0
2017-04-06,142,34745.0
2017-04-06,143,34714.0
2017-04-06,144,34677.0
2017-04-06,145,34632.0
