2017-04-02,1,240.0
2017-04-02,2,240.0
2017-04-02,3,240.0
2017-04-02,4,240.0
2017-04-02,5,240.0
2017-04-02,6,240.0
2017-04-02,7,241.0
2017-04-02,8,241.0
2017-04-02,9,241.0
2017-04-02,10,241.0
2017-04-02,11,241.0
2017-04-02,12,241.0
2017-04-02,13,241.0
2017-04-02,14,242.0
2017-04-02,15,242.0
2017-04-02,16,242.0
2017-04-02,17,242.0
2017-04-02,18,242.0
2017-04-02,19,242.0
2017-04-02,20,242.0
2017-04-02,21,243.0
2017-04-02,22,243.0
2017-04-02,23,243.0
2017-04-02,24,243.0
2017-04-02,25,243.0
2017-04-02,26,243.0
2017-04-02,27,243.0
2017-04-02,28,244.0
2017-04-02,29,244.0
2017-04-02,30,244.0
2017-04-02,31,244.0
2017-04-02,32,244.0
2017-04-02,33,244.0
2017-04-02,34,244.0
2017-04-02,35,245.0
2017-04-02,36,245.0
2017-04-02,37,245.0
2017-04-02,38,245.0
2017-04-02,39,245.0
2017-04-02,40,245.0
2017-04-02,41,245.0
2017-04-02,42,246.0
2017-04-02,43,246.0
2017-04-02,44,246.0
2017-04-02,45,246.0
2017-04-02,46,246.0
2017-04-02,47,246.0
2017-04-02,48,246.0
2017-04-02,49,247.0
2017-04-02,50,247.0
2017-04-02,51,247.0
2017-04-02,52,247.0
2017-04-02,53,247.0
2017-04-02,54,247.0
2017-04-02,55,247.0
2017-04-02,56,248.0
2017-04-02,57,248.0
2017-04-02,58,248.0
2017-04-02,59,23514.0
2017-04-02,60,23372.0
2017-04-02,61,23219.0
2017-04-02,62,23057.0
2017-04-02,63,22886.0
2017-04-02,64,22706.0
2017-04-02,65,22519.0
2017-04-02,66,22325.0
2017-04-02,67,22125.0
2017-04-02,68,21919.0
2017-04-02,69,21708.0
2017-04-02,70,21493.0
2017-04-02,71,21274.0
2017-04-02,72,21051.0
2017-04-02,73,20825.0
2017-04-02,74,20597.0
2017-04-02,75,20368.0
2017-04-02,76,20136.0
2017-04-02,77,19904.0
2017-04-02,78,19671.0
2017-04-02,79,19438.0
2017-04-02,80,19205.0
2017-04-02,81,18972.0
2017-04-02,82,18740.0
2017-04-02,83,18509.0
2017-04-02,84,18280.0
2017-04-02,85,18053.0
2017-04-02,86,17827.0
2017-04-02,87,17604.0
2017-04-02,88,17384.0
2017-04-02,89,17166.0
2017-04-02,90,16951.0
2017-04-02,91,16739.0
2017-04-02,92,16531.0
2017-04-02,93,16327.0
2017-04-02,94,16126.0
2017-04-02,95,15929.0
2017-04-02,96,15736.0
2017-04-02,97,15547.0
2017-04-02,98,15362.0
2017-04-02,99,15182.0
2017-04-02,100,15007.0
2017-04-02,101,14836.0
2017-04-02,102,14669.0
2017-04-02,103,14508.0
2017-04-02,104,14351.0
2017-04-02,105,14200.0
2017-04-02,106,14053.0
2017-04-02,107,13911.0
2017-04-02,108,13774.0
2017-04-02,109,13643.0
2017-04-02,110,13516.0
2017-04-02,111,13395.0
